Cell0:,Cell0:
450,661
450,661
450,661
450,657
450,655
453,652
460,648
464,646
468,645
470,640
464,639
464,639
464,639
460,640
456,640
453,638
452,633
453,629
452,626
454,627
455,635
455,635
455,635
454,638
453,643
452,646
450,652
450,656
448,659
449,662
454,662
454,662
454,662
454,658
453,655
454,654
455,651
456,649
460,646
465,645
481,644
481,644
481,644
488,642
492,638
494,635
495,630
495,631
491,630
486,630
483,626
483,626
483,626
484,622
488,619
494,618
496,615
498,613
502,610
508,606
508,592
508,592
508,592
505,591
504,592
500,593
498,595
496,595
494,596
490,596
487,585
487,585
487,585
486,582
491,578
496,574
496,572
498,568
498,562
496,558
490,556
490,556
490,556
488,556
486,557
486,560
487,562
489,563
490,566
491,569
489,579
489,579
489,579
486,582
482,582
474,586
471,590
469,594
470,600
472,604
472,604
472,604
472,604
476,596
478,592
478,590
478,590
479,590
479,588
479,585
484,579
484,579
475,556
Cell144:,Cell144:
6,370
5,368
8,359
8,359
8,359
8,354
7,350
7,346
Cell145:,Cell145:
204,459
217,444
217,444
217,444
217,444
217,444
217,444
218,444
218,444
218,444
217,444
217,444
217,444
217,444
217,444
218,444
217,444
217,444
217,444
217,444
218,444
218,444
218,444
218,444
218,444
218,444
218,444
218,444
218,444
217,444
218,444
218,444
218,444
218,444
218,444
218,444
218,444
218,444
218,444
218,444
218,444
218,443
218,443
218,443
218,443
218,443
218,443
218,443
218,443
218,443
218,443
218,443
218,443
218,443
218,442
218,442
218,443
218,442
218,442
218,443
218,443
219,443
219,443
219,443
219,442
219,442
219,442
219,442
219,442
219,442
219,442
220,442
220,442
220,442
219,442
219,442
219,442
219,442
219,442
218,442
219,442
218,442
218,442
219,442
219,442
219,441
219,442
218,442
218,442
219,442
219,441
220,440
220,440
220,440
219,441
219,441
220,440
219,441
219,441
220,440
220,441
220,440
220,440
220,440
220,440
220,441
220,440
220,441
220,440
220,440
220,440
220,440
220,440
220,440
220,440
220,440
220,440
220,440
220,440
220,440
220,440
220,440
220,440
220,440
220,440
220,440
220,440
220,440
220,440
220,440
220,440
220,440
220,440
220,440
221,440
221,440
220,440
221,440
221,440
221,440
221,440
221,440
221,440
221,440
221,439
221,439
221,439
221,439
221,439
222,438
222,438
221,439
221,439
221,439
221,438
221,438
221,438
221,439
221,438
221,438
222,438
222,438
222,438
222,438
222,438
222,437
222,437
222,438
222,438
222,438
222,438
222,438
222,438
222,438
222,438
222,438
222,438
222,438
222,438
222,438
222,438
222,438
222,438
222,438
222,438
222,438
222,437
223,436
222,436
223,436
223,437
223,437
223,437
223,437
222,437
223,436
223,436
224,436
223,436
223,436
223,436
223,436
223,436
223,436
224,436
224,436
224,435
224,436
224,436
224,436
224,435
224,434
224,434
224,434
224,434
225,434
225,434
224,434
225,434
225,434
225,434
Cell146:,Cell146:
179,210
179,210
179,210
176,210
171,209
168,204
166,201
164,198
160,192
157,188
145,182
145,182
145,182
142,188
143,188
140,191
136,194
133,196
128,194
123,194
110,199
110,199
110,199
110,203
115,205
113,207
115,210
118,212
119,218
117,222
112,232
112,232
112,232
112,234
112,235
116,232
120,232
128,232
131,233
136,234
Cell147:,Cell147:
215,472
215,472
215,472
221,474
226,474
232,478
235,483
242,488
247,491
252,494
259,501
259,501
259,501
253,501
248,500
252,498
255,500
256,502
252,505
250,506
252,518
252,518
252,518
250,524
247,530
244,537
242,542
241,546
241,552
242,554
231,552
231,552
231,552
228,556
226,560
223,562
216,566
209,564
203,562
196,558
176,554
176,554
176,554
172,558
172,560
172,557
175,552
176,548
180,554
178,552
178,557
178,557
178,557
180,557
182,556
184,554
186,550
184,546
178,542
176,540
164,530
164,530
164,530
161,531
159,533
158,536
158,540
157,544
158,549
158,554
174,564
174,564
174,564
179,566
Cell148:,Cell148:
152,255
152,255
152,255
152,255
152,255
151,255
151,255
151,255
151,255
172,266
152,255
163,250
152,255
163,250
152,255
170,239
173,232
176,226
179,219
180,214
178,212
176,211
176,211
176,211
178,209
180,209
180,212
182,212
184,219
184,218
186,215
189,223
189,223
189,223
184,224
180,220
178,222
170,222
170,220
170,219
164,241
152,255
176,250
152,255
152,255
151,254
151,254
152,255
151,255
152,255
152,256
152,254
152,254
152,254
152,255
152,254
152,255
152,255
152,255
152,255
152,255
152,255
152,255
152,255
151,255
152,255
152,255
152,255
152,255
152,255
152,255
152,255
152,255
152,255
151,255
152,254
152,255
152,255
152,255
152,254
152,255
152,255
152,255
152,255
151,255
152,254
152,254
152,254
152,254
152,255
152,255
151,255
151,255
151,255
152,255
151,254
151,254
152,254
151,254
152,255
152,255
151,255
151,255
151,255
152,255
152,254
168,270
169,272
171,274
173,279
175,284
190,292
190,292
190,292
194,295
205,297
212,298
217,298
224,291
226,288
227,286
244,296
236,316
244,296
239,316
254,297
264,300
269,302
278,301
285,298
285,297
292,290
292,290
292,290
294,286
298,283
302,278
306,278
Cell149:,Cell149:
662,13
662,13
662,13
661,18
660,27
658,33
660,41
661,43
664,46
660,46
648,49
648,49
648,49
645,46
641,41
638,40
638,36
636,32
636,28
634,24
628,15
628,15
628,15
632,13
638,13
643,9
644,5
646,4
646,6
649,8
647,12
647,12
647,12
646,12
644,12
632,10
646,9
642,11
645,9
644,10
649,9
649,9
649,9
648,8
644,7
Cell150:,Cell150:
90,692
95,691
100,691
108,692
112,690
116,690
126,690
146,692
146,692
146,692
151,686
157,685
158,687
154,691
151,692
153,692
153,689
142,672
142,672
142,672
140,666
139,660
138,657
137,646
132,640
128,636
120,633
128,629
128,629
128,629
131,634
134,643
140,648
144,652
150,654
158,647
162,644
174,626
174,626
174,626
172,624
178,621
180,617
182,622
183,622
184,620
186,618
194,604
194,604
194,604
200,600
202,596
206,586
208,580
205,577
204,575
209,572
203,578
203,578
203,578
204,577
206,574
209,574
207,573
209,577
206,584
216,587
222,576
233,598
222,576
Cell151:,Cell151:
10,639
10,639
10,639
12,635
20,632
26,629
32,629
42,624
42,617
42,612
47,605
47,605
47,605
43,604
44,602
51,598
51,598
53,599
55,600
54,599
56,591
56,591
56,591
54,590
54,589
51,586
48,584
45,583
45,586
45,589
40,601
40,601
40,601
35,604
33,605
27,606
24,611
21,612
16,616
14,614
8,614
8,614
8,614
6,614
5,614
4,607
Cell152:,Cell152:
152,255
152,255
152,255
152,255
152,255
152,255
152,255
152,255
152,255
152,255
152,255
152,255
152,255
152,255
152,255
152,255
152,255
142,243
152,255
143,245
152,255
144,248
152,256
149,246
Cell153:,Cell153:
8,369
11,368
25,373
25,373
25,373
30,375
40,379
48,380
52,377
53,380
54,378
57,381
52,396
52,396
52,396
48,398
39,401
32,402
28,403
22,404
8,405
5,405
21,402
21,402
21,402
24,400
34,400
40,400
44,402
42,401
42,401
48,400
64,414
64,414
64,414
63,424
62,429
54,439
50,442
42,448
38,450
28,458
29,472
29,472
29,472
30,475
30,481
28,485
24,492
22,497
22,503
18,510
12,530
12,530
12,530
14,535
20,538
19,541
16,543
16,541
16,537
16,535
31,517
31,517
31,517
32,514
40,509
44,506
54,497
58,493
58,486
53,478
60,480
60,480
60,480
61,484
64,495
67,498
73,505
75,511
76,520
78,525
94,530
94,530
94,530
100,539
106,545
110,551
115,560
116,566
120,578
120,584
Cell154:,Cell154:
356,406
352,406
342,414
342,414
342,414
338,420
338,428
334,430
332,434
329,440
322,450
315,454
295,459
295,459
295,459
287,461
282,464
272,472
268,476
259,484
255,488
249,492
Cell155:,Cell155:
424,8
429,6
434,5
436,4
Cell156:,Cell156:
173,218
175,215
175,215
175,215
174,215
175,214
176,214
178,213
178,214
178,213
181,211
180,214
194,231
180,214
200,228
185,212
187,213
187,216
186,215
187,214
190,216
184,219
184,219
184,219
184,218
182,215
182,211
183,203
184,197
186,192
186,185
197,169
197,169
197,169
Cell157:,Cell157:
179,251
182,253
186,253
187,255
186,250
187,248
187,243
Cell158:,Cell158:
632,692
629,688
626,681
626,674
626,666
632,660
632,660
632,660
636,661
642,660
639,661
636,661
636,659
637,658
641,659
634,662
634,662
634,662
634,659
637,658
638,660
636,661
634,662
634,662
632,659
615,655
615,655
615,655
605,659
598,661
598,665
596,670
594,675
598,680
602,682
Cell159:,Cell159:
376,7
376,7
376,7
370,7
360,7
351,8
344,6
331,6
324,5
315,4
306,10
306,10
306,10
306,8
Cell160:,Cell160:
624,8
624,8
624,8
622,11
615,14
615,16
609,17
603,17
596,18
585,21
584,30
584,30
584,30
591,29
596,26
601,24
608,26
614,28
624,33
628,34
652,29
652,29
652,29
653,28
658,29
662,33
672,40
676,42
679,45
685,48
Cell161:,Cell161:
6,114
6,114
6,114
5,113
6,110
Cell162:,Cell162:
420,668
420,668
420,668
412,668
407,670
406,670
408,668
409,666
412,668
410,667
402,666
402,666
402,666
396,668
390,671
385,672
378,671
369,669
364,668
358,669
338,678
338,678
338,678
335,684
336,690
Cell163:,Cell163:
210,224
221,221
224,220
228,216
232,212
226,200
226,200
226,200
224,197
226,194
228,191
228,186
228,183
231,178
232,175
222,172
222,172
222,172
Cell164:,Cell164:
4,109
Cell165:,Cell165:
32,189
32,185
29,181
27,178
36,182
36,182
36,182
40,187
44,194
48,202
52,209
54,212
55,216
54,220
56,232
56,232
56,232
60,238
Cell166:,Cell166:
992,174
970,179
970,179
970,179
964,181
956,183
948,188
946,192
944,194
938,192
938,190
943,191
943,191
943,191
942,192
938,194
938,201
937,206
934,213
930,216
925,218
926,236
926,236
926,236
927,237
930,241
927,248
926,248
923,249
924,256
922,258
Cell167:,Cell167:
465,178
472,182
478,184
484,186
490,188
496,189
502,192
506,196
524,202
524,202
524,202
532,203
537,206
540,208
543,206
540,205
538,203
539,200
539,199
539,199
539,199
540,198
540,196
540,194
540,192
540,191
542,190
542,189
540,198
540,198
540,198
540,202
540,207
542,213
544,220
544,226
544,230
543,236
542,254
542,254
542,254
544,261
549,266
552,268
557,272
562,276
567,281
572,287
584,301
584,301
584,301
589,305
593,309
594,309
596,308
597,305
598,304
600,304
613,307
613,307
613,307
618,310
620,313
624,320
625,327
624,332
626,330
626,331
626,334
626,334
626,334
626,336
625,336
626,336
620,336
616,338
613,340
608,340
596,337
596,337
596,337
590,336
589,337
590,338
590,340
592,341
592,342
594,343
590,350
590,350
590,350
586,354
584,356
582,357
578,359
575,356
572,356
569,352
573,346
573,346
573,346
573,342
577,342
580,340
585,340
586,338
588,340
590,342
590,345
590,345
590,345
593,342
590,338
588,335
593,330
596,323
595,322
602,320
606,319
606,319
606,319
606,319
611,316
612,318
612,320
611,320
611,322
606,323
593,331
593,331
593,331
589,334
586,335
583,338
576,342
572,346
570,349
567,354
568,370
568,370
568,370
569,377
568,382
570,388
572,392
575,397
578,403
581,409
Cell168:,Cell168:
458,152
454,153
454,157
455,163
453,164
449,166
447,166
452,162
452,162
452,162
456,165
462,168
468,172
473,171
475,173
480,174
485,176
502,179
502,179
502,179
505,176
505,174
503,176
504,176
502,181
498,187
499,193
506,207
506,207
506,207
510,209
513,211
517,210
519,212
520,217
517,225
516,229
507,234
507,234
507,234
504,233
Cell169:,Cell169:
316,10
315,17
314,22
313,44
313,44
313,44
314,48
316,55
320,60
322,65
329,74
337,76
342,76
350,78
350,78
350,78
343,81
334,82
328,84
325,88
320,92
313,96
310,95
298,105
298,105
298,105
294,110
295,121
298,126
301,130
304,138
303,145
303,149
Cell170:,Cell170:
240,600
249,604
254,602
259,598
266,600
270,605
270,606
268,599
268,599
268,599
268,595
271,590
271,580
273,575
276,569
276,564
278,558
277,539
277,539
277,539
276,533
278,532
280,539
278,544
274,550
270,559
266,561
251,580
251,580
251,580
249,585
249,592
248,600
246,602
239,599
Cell171:,Cell171:
224,580
224,585
226,586
225,584
226,582
230,581
236,583
236,583
236,583
232,584
226,583
227,585
224,588
223,593
219,598
216,600
204,614
204,614
204,614
201,619
202,624
202,626
196,626
192,623
192,620
194,620
196,608
196,608
196,608
202,606
206,606
213,605
218,604
216,598
Cell172:,Cell172:
874,274
872,272
870,269
870,267
872,264
873,262
878,244
878,244
878,244
883,239
887,238
890,243
889,242
890,242
888,248
889,249
Cell173:,Cell173:
225,171
234,183
234,183
234,183
234,190
235,197
238,202
244,207
249,212
254,214
262,214
280,209
280,209
280,209
285,211
290,212
293,216
296,220
301,218
301,220
307,224
317,225
317,225
317,225
321,223
328,228
331,232
333,241
333,244
335,252
338,259
349,270
349,270
349,270
350,274
347,281
350,287
350,295
348,300
346,306
347,315
361,329
361,329
361,329
366,332
363,330
362,324
362,316
359,315
356,312
352,310
342,300
342,300
342,300
341,295
338,290
334,284
328,278
Cell174:,Cell174:
199,177
199,177
199,177
196,178
194,178
192,178
188,180
186,179
182,179
180,176
174,170
174,170
174,170
170,170
170,172
171,174
174,179
176,181
182,184
184,188
184,200
184,200
184,200
183,204
185,210
186,212
190,214
195,216
198,214
201,211
214,205
214,205
214,205
219,206
223,208
228,209
234,209
239,206
241,204
239,200
232,188
232,188
232,188
233,185
234,182
236,177
236,176
238,172
236,168
234,168
220,177
220,177
220,177
217,179
213,180
207,179
202,181
200,182
194,187
192,190
200,197
200,197
200,197
205,200
208,202
210,208
211,212
214,216
216,218
216,222
226,222
226,222
226,222
225,213
224,207
226,203
228,200
234,195
236,193
244,185
248,172
248,172
248,172
245,171
238,170
235,167
233,164
231,158
230,155
228,148
215,136
215,136
215,136
212,136
210,141
209,144
210,150
210,152
208,158
205,161
195,172
195,172
195,172
194,177
194,180
196,186
200,188
204,188
210,190
214,190
224,201
224,201
224,201
226,203
232,206
233,207
233,208
236,204
234,202
236,198
239,185
239,185
239,185
244,182
248,180
256,177
257,178
260,178
264,177
267,174
Cell175:,Cell175:
710,58
710,58
710,58
716,60
726,58
733,55
735,53
738,51
743,48
748,51
747,63
747,63
747,63
745,68
745,79
742,86
743,90
744,96
746,98
751,96
Cell176:,Cell176:
302,690
297,686
289,683
281,682
278,676
278,676
278,676
284,676
291,672
295,672
299,673
308,670
314,672
318,671
328,672
328,672
328,672
329,672
327,672
326,672
327,670
323,670
322,669
324,669
338,674
338,674
338,674
335,674
330,676
328,676
326,674
324,675
320,679
316,683
314,682
314,682
314,682
315,690
314,694
Cell177:,Cell177:
638,684
642,688
646,691
Cell178:,Cell178:
61,689
60,684
62,682
67,680
70,680
74,681
88,686
88,686
88,686
92,691
94,694
Cell179:,Cell179:
900,246
912,248
910,244
911,240
Cell180:,Cell180:
168,292
170,295
172,296
174,296
171,307
171,307
171,307
168,308
165,314
164,319
166,324
167,328
174,334
181,339
196,344
196,344
196,344
199,344
204,342
Cell181:,Cell181:
298,174
298,174
298,174
296,185
295,192
296,196
300,201
300,212
298,217
293,225
286,243
286,243
286,243
285,252
284,257
283,269
284,273
288,275
292,282
292,289
277,305
277,305
277,305
279,311
276,322
275,327
274,338
274,344
276,346
279,350
Cell182:,Cell182:
932,262
932,262
932,262
934,270
933,271
932,276
935,279
940,282
942,286
945,288
956,297
956,297
956,297
960,298
962,297
963,295
963,295
959,292
957,293
955,294
Cell183:,Cell183:
914,235
914,235
911,232
908,227
904,227
900,226
897,223
896,220
898,218
896,205
896,205
896,205
897,204
898,204
900,204
902,205
902,204
902,202
903,200
902,200
902,200
902,200
900,200
899,200
898,201
900,202
900,201
900,201
898,201
900,200
900,200
900,200
900,200
900,201
900,202
899,202
899,203
898,202
898,202
898,202
898,202
898,202
896,201
901,202
899,202
896,203
897,202
893,202
894,202
875,202
875,202
875,202
858,195
852,189
851,186
842,180
837,178
832,175
829,177
824,166
824,166
824,166
826,162
830,161
834,163
842,166
845,167
850,170
856,172
871,176
871,176
871,176
880,172
886,167
887,162
885,156
888,154
892,157
893,158
888,158
888,158
888,158
888,154
887,151
885,144
884,139
884,136
886,130
887,121
883,100
883,100
883,100
882,102
883,102
878,96
877,87
876,83
882,80
884,80
887,97
887,97
887,97
891,102
895,104
904,111
907,114
917,120
922,122
926,120
Cell184:,Cell184:
7,134
11,134
16,132
15,131
11,136
8,140
13,144
13,144
13,144
14,142
14,144
17,145
18,144
19,144
18,152
15,156
17,161
17,161
17,161
22,160
26,159
34,166
34,170
34,176
34,182
34,188
50,196
50,196
50,196
54,198
53,202
50,203
44,209
43,215
41,222
40,230
40,249
40,249
40,249
45,252
48,254
54,252
55,251
Cell185:,Cell185:
759,67
758,64
760,64
764,59
764,58
770,57
783,76
783,76
783,76
787,79
795,81
805,84
809,83
814,82
819,75
821,72
824,52
824,52
824,52
818,47
818,47
Cell186:,Cell186:
152,254
152,254
152,255
152,255
152,255
151,254
151,254
151,254
151,254
152,255
151,255
151,254
152,255
152,255
152,255
152,255
152,255
152,255
152,255
151,254
152,255
151,254
152,255
152,254
152,255
152,255
152,255
152,255
152,255
152,255
152,255
152,255
152,255
152,255
152,255
152,255
152,255
152,255
152,255
152,255
152,255
152,255
152,255
151,255
152,255
152,255
152,255
152,255
152,255
151,255
151,254
152,255
152,255
152,255
152,255
Cell187:,Cell187:
103,696
108,694
114,691
118,690
127,683
127,683
127,683
126,682
128,684
131,692
Cell188:,Cell188:
304,4
299,4
286,8
286,8
286,8
280,9
277,10
272,7
270,7
269,8
264,8
258,11
244,13
244,13
244,13
243,8
244,8
247,8
245,10
244,13
244,12
243,13
241,14
241,14
241,14
241,12
240,12
243,7
245,6
246,9
247,8
248,5
255,11
255,11
255,11
251,19
252,24
246,34
242,38
237,44
234,50
233,52
251,61
251,61
251,61
260,63
260,65
262,67
264,66
261,65
262,67
261,66
252,60
252,60
252,60
252,62
255,60
255,59
260,62
268,66
273,66
282,67
Cell189:,Cell189:
488,241
488,241
488,241
485,244
481,246
484,253
487,256
491,262
489,264
492,267
498,272
498,272
498,272
494,275
497,274
501,277
499,279
498,277
497,278
496,279
496,274
496,274
496,274
500,274
505,275
509,276
510,272
510,268
508,271
503,272
503,279
503,279
503,279
507,282
508,289
509,290
514,289
515,288
516,286
516,286
520,294
520,294
520,294
518,292
516,294
513,293
511,291
512,284
517,281
524,280
529,281
529,281
529,281
534,284
539,287
546,287
550,289
554,292
558,294
564,293
565,286
565,286
565,286
564,285
Cell190:,Cell190:
122,612
122,612
122,612
124,616
130,624
135,627
137,627
138,632
137,635
131,642
126,658
126,658
126,658
124,663
124,670
125,679
126,681
132,682
134,686
132,690
116,694
116,694
116,694
112,694
108,692
104,686
99,682
96,672
94,667
92,656
79,644
79,644
79,644
76,641
79,635
80,632
87,634
95,637
97,636
104,633
126,624
126,624
126,624
139,611
141,602
136,598
131,597
124,596
119,594
121,596
134,616
134,616
134,616
138,630
Cell191:,Cell191:
462,234
462,234
462,236
458,236
458,234
452,233
446,232
446,231
447,228
456,214
456,214
456,214
455,207
455,203
456,204
459,206
459,206
458,212
460,215
457,224
457,224
457,224
455,225
452,226
449,224
444,225
440,230
439,228
439,228
439,226
439,226
439,226
439,228
439,226
438,222
438,226
443,229
443,226
447,228
438,222
438,222
438,222
429,221
427,214
426,214
426,210
429,210
433,207
434,203
445,198
445,198
445,198
448,197
454,199
460,198
462,200
460,201
460,203
460,204
461,200
461,200
461,200
463,200
463,200
462,196
463,196
464,196
462,195
462,194
457,196
457,196
457,196
452,192
452,189
450,182
447,174
447,172
452,173
450,173
439,181
439,181
439,181
436,184
434,186
429,190
428,201
423,203
423,209
424,210
Cell192:,Cell192:
239,602
239,598
240,598
240,602
236,607
235,604
235,602
237,599
246,586
246,586
246,586
247,578
247,575
246,566
245,561
243,553
238,544
234,540
233,527
233,527
233,527
236,526
242,526
248,525
253,523
257,524
262,526
269,529
281,529
281,529
281,529
291,533
298,534
304,539
304,546
302,550
300,554
305,560
308,578
308,578
308,578
317,591
321,594
325,596
324,596
324,594
320,590
317,591
321,587
321,587
321,587
321,590
318,593
315,592
316,590
316,588
318,586
324,582
335,572
335,572
335,572
337,567
337,562
336,555
338,544
338,538
335,532
330,525
333,515
333,515
333,515
332,520
330,520
330,520
326,519
320,520
313,518
307,519
284,518
284,518
284,518
272,523
266,526
263,530
259,534
260,534
259,531
261,530
267,520
267,520
267,520
270,514
275,506
278,503
Cell193:,Cell193:
220,586
217,579
213,574
206,568
203,569
196,569
194,567
187,556
187,556
187,556
188,556
190,560
187,563
181,563
176,565
177,567
Cell194:,Cell194:
643,691
648,689
659,679
659,679
659,679
662,671
662,664
662,660
663,652
660,647
652,644
648,642
651,640
651,640
651,640
650,641
650,644
651,649
653,651
655,656
656,658
656,662
659,667
659,667
659,667
660,669
657,668
664,668
668,673
668,675
667,677
665,677
656,674
656,674
656,674
648,673
646,670
642,668
633,664
626,661
621,660
617,659
609,659
609,659
609,659
608,657
610,658
614,657
616,658
615,660
614,660
610,664
610,678
610,678
610,678
607,685
603,690
601,692
Cell195:,Cell195:
241,321
245,329
244,332
244,342
245,350
247,353
248,367
248,367
248,367
249,372
252,376
254,378
Cell196:,Cell196:
865,70
865,70
865,70
869,72
875,77
880,77
886,76
891,72
894,68
898,59
896,46
896,46
896,46
895,42
901,39
906,36
916,34
922,32
927,30
932,24
952,18
952,18
952,18
957,10
960,6
Cell197:,Cell197:
271,356
271,356
271,355
272,356
274,359
281,362
284,362
290,360
300,356
320,348
320,348
320,348
326,344
334,341
337,333
338,329
344,326
344,328
341,329
338,330
338,330
338,330
338,320
335,316
330,310
327,306
326,302
323,297
320,295
304,280
304,280
304,280
293,277
288,277
283,273
281,265
Cell198:,Cell198:
155,606
160,610
166,610
170,610
185,616
185,616
185,616
188,616
190,615
194,613
194,612
192,612
198,615
199,621
195,626
195,626
195,626
184,616
181,616
185,615
187,619
184,624
180,626
176,624
163,626
163,626
163,626
158,626
Cell199:,Cell199:
264,382
Cell200:,Cell200:
299,238
316,228
315,222
318,202
318,202
318,202
318,201
321,196
325,195
332,192
338,192
342,195
350,196
359,191
359,191
359,191
360,192
363,196
364,203
364,207
367,211
373,214
372,216
380,235
380,235
380,235
384,242
387,246
392,250
400,252
405,250
412,246
412,246
428,250
428,250
428,250
436,252
438,249
441,250
446,254
451,261
455,264
463,263
481,266
481,266
481,266
485,271
489,277
495,282
504,283
509,283
513,283
512,283
498,280
498,280
498,280
492,279
488,277
481,274
476,269
468,268
461,268
458,271
Cell201:,Cell201:
8,76
11,74
9,61
9,61
9,61
12,50
13,46
18,43
Cell202:,Cell202:
289,241
288,243
278,244
278,244
278,244
274,236
277,233
272,234
270,234
267,236
266,236
262,237
263,242
263,242
263,242
267,241
275,240
286,240
292,243
Cell203:,Cell203:
86,234
92,236
102,241
107,243
114,246
122,248
128,246
Cell204:,Cell204:
137,694
140,692
144,692
145,688
144,686
146,680
140,673
140,673
140,673
138,669
133,666
129,664
124,654
116,666
117,662
104,672
106,671
106,671
106,671
105,673
103,675
98,680
92,688
87,692
84,690
77,686
72,678
72,678
72,678
74,677
79,677
88,670
88,664
102,652
90,649
92,649
Cell205:,Cell205:
396,366
398,364
400,364
402,364
402,373
402,373
402,373
398,376
394,382
394,386
395,393
394,397
395,401
396,410
405,420
405,420
405,420
408,420
414,420
418,418
Cell206:,Cell206:
50,40
50,40
50,40
54,40
54,40
54,40
58,38
62,34
66,32
72,33
85,42
85,42
85,42
88,44
90,50
92,55
94,58
98,63
101,66
104,71
106,70
106,70
106,70
108,71
110,74
113,76
117,78
120,81
122,81
126,82
142,85
142,85
142,85
146,85
150,86
157,86
160,86
165,85
164,82
161,79
157,72
157,72
157,72
158,70
158,67
160,63
160,62
158,56
158,52
158,50
Cell207:,Cell207:
30,22
30,22
30,22
30,20
30,20
31,20
31,20
32,20
32,18
32,18
32,18
32,18
32,18
32,18
33,17
33,17
33,17
32,16
32,16
33,16
33,16
33,16
33,16
32,16
33,16
33,16
33,16
33,16
34,16
34,19
34,19
34,19
33,23
32,24
32,24
32,24
32,24
32,24
31,24
32,23
32,23
32,23
32,23
32,24
32,24
32,23
33,22
34,17
33,17
Cell208:,Cell208:
151,255
151,255
151,256
152,255
152,255
151,255
151,255
152,255
151,255
151,255
151,255
152,255
152,255
151,255
151,255
152,255
151,255
151,255
151,255
152,255
152,255
151,255
151,255
152,255
151,255
151,255
151,255
151,255
151,255
151,255
151,255
151,255
151,256
151,255
151,256
151,256
152,255
152,255
152,256
151,255
151,255
151,255
151,255
151,255
152,255
151,255
151,255
151,255
152,255
Cell209:,Cell209:
488,579
492,581
495,584
496,585
494,589
492,590
490,591
Cell210:,Cell210:
466,567
460,571
454,576
454,584
459,590
463,599
Cell211:,Cell211:
142,217
141,215
139,212
140,210
146,210
152,208
150,202
150,202
150,202
146,208
145,212
144,218
144,219
147,219
145,215
144,211
135,197
135,197
135,197
135,190
132,185
131,179
128,172
122,172
118,172
117,170
129,171
129,171
129,171
128,175
127,180
126,180
124,186
123,194
120,199
118,202
108,216
108,216
108,216
107,219
104,228
104,234
108,238
112,241
109,241
104,236
Cell212:,Cell212:
148,624
141,624
133,625
127,626
119,629
104,636
104,636
104,636
107,636
109,638
108,640
104,640
103,640
101,639
99,639
97,640
97,640
97,640
100,640
106,642
Cell213:,Cell213:
460,625
460,625
460,625
458,633
461,639
462,648
464,655
464,662
465,670
466,678
Cell214:,Cell214:
305,56
305,56
305,56
310,52
316,47
318,45
315,40
318,41
324,46
327,50
343,56
343,56
344,54
350,60
355,66
356,70
359,76
363,80
372,82
376,83
392,84
392,84
392,84
393,85
394,92
392,97
386,104
381,110
375,114
368,116
372,130
372,130
372,130
381,133
388,135
394,139
394,139
394,134
392,135
393,138
Cell215:,Cell215:
124,692
124,692
124,692
129,692
137,693
140,695
Cell216:,Cell216:
482,588
482,588
481,586
478,582
477,581
476,576
476,571
476,565
475,561
467,559
467,559
467,559
464,559
463,561
463,564
461,567
460,568
459,571
456,574
442,574
442,574
442,574
437,572
431,573
430,578
435,578
437,579
435,582
435,584
434,594
434,594
434,594
430,597
430,602
425,604
421,602
418,602
417,600
413,598
Cell217:,Cell217:
322,266
322,272
322,280
321,289
322,292
324,293
327,298
Cell218:,Cell218:
310,244
314,245
324,242
330,240
336,240
344,233
360,227
360,227
360,227
362,229
370,233
377,234
382,236
390,240
398,242
404,242
426,240
426,240
426,240
428,234
430,232
432,234
431,242
428,242
422,237
418,234
Cell219:,Cell219:
138,694
134,692
126,673
126,673
126,673
120,668
117,661
Cell220:,Cell220:
517,7
519,14
520,20
Cell221:,Cell221:
364,288
365,283
370,274
370,273
372,276
366,294
366,294
366,294
364,299
359,309
357,310
352,315
345,321
347,326
346,327
351,342
351,342
351,342
354,348
359,350
362,354
368,356
370,355
374,348
376,343
Cell222:,Cell222:
468,388
470,386
471,387
471,386
472,387
472,384
472,384
472,384
474,384
479,384
480,385
481,390
483,393
484,395
485,398
490,404
490,404
490,404
494,406
498,407
502,408
505,407
508,406
511,404
515,405
Cell223:,Cell223:
918,304
922,306
926,308
928,313
928,313
928,313
926,317
925,319
918,320
916,320
913,317
912,312
914,310
920,304
920,304
920,304
924,306
927,307
929,309
931,311
934,312
936,313
939,312
Cell224:,Cell224:
116,669
125,682
125,682
125,682
129,684
135,687
140,689
144,694
Cell225:,Cell225:
780,611
780,611
780,611
779,611
777,610
777,608
778,608
778,607
778,607
777,604
779,603
779,603
779,603
781,603
779,601
779,604
780,602
781,605
782,605
784,602
Cell226:,Cell226:
69,662
69,662
69,662
64,660
60,656
60,654
66,651
73,647
76,642
84,636
99,632
99,632
99,632
104,623
108,620
108,608
103,603
97,596
94,593
96,585
Cell227:,Cell227:
106,647
106,647
108,648
115,649
116,646
115,646
113,645
117,642
119,642
125,642
125,642
125,642
127,642
128,641
132,642
133,644
134,644
139,646
143,647
